ticker,asset_class,currency,vol_annual,mdd_1y,var_95_1y,cvar_95_1y,beta_sp500_1y,downside_beta_sp500_1y,beta_ks200_1y,downside_beta_ks200_1y,corr_sp500_60d,corr_kospi200_60d,beta_soxx_1y,downside_beta_soxx_1y,corr_soxx_60d,beta_uso_1y,beta_gld_1y,avg_stress_ret,adv_60,vol_annual_krw,mdd_1y_krw,var_95_1y_krw,cvar_95_1y_krw,beta_sp500_1y_krw,downside_beta_sp500_1y_krw,beta_ks200_1y_krw,downside_beta_ks200_1y_krw,corr_sp500_60d_krw,corr_kospi200_60d_krw,beta_soxx_1y_krw,downside_beta_soxx_1y_krw,corr_soxx_60d_krw,beta_usdkrw_1y,beta_uso_1y_krw,beta_gld_1y_krw,beta_kr_financial_basket_1y_krw,avg_stress_ret_krw,return_observation_count,stress_observation_count,sp500_overlap_count,ks200_overlap_count,soxx_overlap_count,usdkrw_overlap_count,uso_overlap_count,gld_overlap_count,kr_financial_overlap_count,annual_return_1y_krw,sharpe_1y_krw_proxy,data_version
EWJ,equity_etf,USD,0.213669,-0.115404,-0.015935,-0.026518,0.812988,0.811061,0.112688,0.075812,0.828702,0.083956,0.330764,0.376623,0.606049,0.17285,0.286106,-0.000931,963459347433.1796,0.213669,-0.115404,-0.015935,-0.026518,0.812988,0.811061,0.112688,0.075812,0.828702,0.083956,0.330764,0.376623,0.606049,0.586026,0.17285,0.286106,0.026323,-0.000931,4873,261,4873,4606,1260,4292,4873,4873,4632,0.474858,2.200714,20260605
EWY,equity_etf,USD,0.296722,-0.185818,-0.032559,-0.057686,0.978169,0.990316,0.605797,0.463828,0.656534,0.18021,0.490003,0.463969,0.737289,0.207489,0.22484,-0.003203,4435368355036.293,0.296722,-0.185818,-0.032559,-0.057686,0.978169,0.990316,0.605797,0.463828,0.656534,0.18021,0.490003,0.463969,0.737289,0.133071,0.207489,0.22484,0.259763,-0.003203,4873,261,4873,4606,1260,4292,4873,4873,4632,2.742433,6.401668,20260605
FXE,fx_etf,USD,0.142974,-0.035695,-0.008903,-0.014047,0.291678,0.268774,-0.090044,-0.096378,0.700546,-0.168843,0.065441,0.024154,0.261635,0.104854,0.413679,-0.000797,36392128387.57818,0.142974,-0.035695,-0.008903,-0.014047,0.291678,0.268774,-0.090044,-0.096378,0.700546,-0.168843,0.065441,0.024154,0.261635,0.820167,0.104854,0.413679,-0.064274,-0.000797,4873,261,4873,4606,1260,4292,4873,4873,4632,0.141796,1.118089,20260605
FXF,fx_etf,USD,0.157195,-0.035607,-0.010592,-0.014728,0.212655,0.19666,-0.114871,-0.117183,0.708751,-0.127241,0.033521,-0.020953,0.261397,0.085869,0.449749,-0.001185,12866218139.544548,0.157195,-0.035607,-0.010592,-0.014728,0.212655,0.19666,-0.114871,-0.117183,0.708751,-0.127241,0.033521,-0.020953,0.261397,0.863955,0.085869,0.449749,-0.078891,-0.001185,4873,261,4873,4606,1260,4292,4873,4873,4632,0.1526,1.155603,20260605
FXI,equity_etf,USD,0.326982,-0.121193,-0.020881,-0.030151,1.008636,0.957604,0.281214,0.177329,0.717483,-0.054702,0.357769,0.308148,0.544366,0.250267,0.220608,0.000123,1605805685417.5447,0.326982,-0.121193,-0.020881,-0.030151,1.008636,0.957604,0.281214,0.177329,0.717483,-0.054702,0.357769,0.308148,0.544366,0.265887,0.250267,0.220608,0.108423,0.000123,4873,261,4873,4606,1260,4292,4873,4873,4632,0.131173,0.468108,20260605
FXY,fx_etf,USD,0.166743,-0.04351,-0.011003,-0.015751,0.10778,0.063368,-0.176285,-0.17772,0.640356,-0.227383,0.012288,-0.045776,0.188966,0.045897,0.447115,0.000108,16328772448.794792,0.166743,-0.04351,-0.011003,-0.015751,0.10778,0.063368,-0.176285,-0.17772,0.640356,-0.227383,0.012288,-0.045776,0.188966,0.958309,0.045897,0.447115,-0.10218,0.000108,4845,261,4845,4578,1260,4264,4845,4845,4604,-0.004634,-0.311089,20260605
GLD,gold_etf,USD,0.216212,-0.153076,-0.026479,-0.041141,0.264472,0.267722,-0.059036,-0.036943,0.541987,0.110593,0.089202,0.089613,0.434983,0.148872,1.0,-0.000627,5833496547945.595,0.216212,-0.153076,-0.026479,-0.041141,0.264472,0.267722,-0.059036,-0.036943,0.541987,0.110593,0.089202,0.089613,0.434983,0.850301,0.148872,1.0,-0.053794,-0.000627,4873,261,4873,4606,1260,4292,4873,4873,4632,0.478621,1.667665,20260605
GOOGL,us_stock,USD,0.305685,-0.168381,-0.023379,-0.029645,1.024127,0.99301,0.048255,0.006947,0.530446,-0.042415,0.491991,0.520945,0.318312,0.183703,0.230653,-0.003505,14975671784108.875,0.305685,-0.168381,-0.023379,-0.029645,1.024127,0.99301,0.048255,0.006947,0.530446,-0.042415,0.491991,0.520945,0.318312,0.61659,0.183703,0.230653,-0.027008,-0.003505,4873,261,4873,4606,1260,4292,4873,4873,4632,1.496036,5.050116,20260605
GOVT,bond_etf,USD,0.105594,-0.044056,-0.007952,-0.013333,0.168207,0.088001,-0.105611,-0.12998,0.666217,-0.210968,0.033003,0.005669,0.19438,0.032868,0.297877,0.000634,442353664001.99634,0.105594,-0.044056,-0.007952,-0.013333,0.168207,0.088001,-0.105611,-0.12998,0.666217,-0.210968,0.033003,0.005669,0.19438,0.863633,0.032868,0.297877,-0.058533,0.000634,3589,127,3589,3383,1260,3162,3589,3589,3392,0.151506,1.279602,20260605
GS,us_stock,USD,0.360337,-0.189992,-0.021556,-0.037118,1.261163,1.269622,0.119387,0.083452,0.617415,0.017356,0.431096,0.498419,0.445342,0.265389,0.160135,-0.002867,2831941615135.7705,0.360337,-0.189992,-0.021556,-0.037118,1.261163,1.269622,0.119387,0.083452,0.617415,0.017356,0.431096,0.498419,0.445342,0.5295,0.265389,0.160135,0.048309,-0.002867,4873,261,4873,4606,1260,4292,4873,4873,4632,1.041071,3.620942,20260605
GSG,commodity_etf,USD,0.253351,-0.112543,-0.01999,-0.037102,0.579674,0.712518,0.042281,0.122381,-0.197079,-0.136533,0.103734,0.132447,-0.343893,0.602295,0.474174,-0.004214,65335198832.71499,0.253351,-0.112543,-0.01999,-0.037102,0.579674,0.712518,0.042281,0.122381,-0.197079,-0.136533,0.103734,0.132447,-0.343893,0.742236,0.602295,0.474174,-0.006817,-0.004214,4873,261,4873,4606,1260,4292,4873,4873,4632,0.657727,2.383601,20260605
HD,us_stock,USD,0.279237,-0.23489,-0.023978,-0.030902,0.997258,0.987781,0.021641,-0.00855,0.580109,-0.057329,0.292633,0.239957,0.338374,0.173242,0.23841,0.000454,2158202455155.3206,0.279237,-0.23489,-0.023978,-0.030902,0.997258,0.987781,0.021641,-0.00855,0.580109,-0.057329,0.292633,0.239957,0.338374,0.702248,0.173242,0.23841,-0.025887,0.000454,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.053997,-0.345905,20260605
HYG,bond_etf,USD,0.144468,-0.033899,-0.008328,-0.014293,0.493724,0.492008,-0.020853,0.008446,0.779349,-0.244506,0.150424,0.140694,0.307037,0.133622,0.262466,-0.001305,5582881882301.6045,0.144468,-0.033899,-0.008328,-0.014293,0.493724,0.492008,-0.020853,0.008446,0.779349,-0.244506,0.150424,0.140694,0.307037,0.746458,0.133622,0.262466,-0.017471,-0.001305,4806,261,4806,4541,1260,4226,4806,4806,4566,0.179084,1.511063,20260605
IAU,gold_etf,USD,0.216296,-0.153216,-0.026279,-0.04078,0.262987,0.265536,-0.059199,-0.034542,0.543921,0.111159,0.088903,0.089927,0.433264,0.149781,0.99837,-0.000527,1134612250694.8743,0.216296,-0.153216,-0.026279,-0.04078,0.262987,0.265536,-0.059199,-0.034542,0.543921,0.111159,0.088903,0.089927,0.433264,0.851878,0.149781,0.99837,-0.053889,-0.000527,4873,261,4873,4606,1260,4292,4873,4873,4632,0.480345,1.685354,20260605
ICLN,equity_etf,USD,0.317716,-0.099714,-0.023706,-0.03186,1.056423,1.122388,0.199548,0.194566,0.636356,0.066719,0.413702,0.346712,0.680554,0.269668,0.292918,-0.004796,189775157844.25244,0.317716,-0.099714,-0.023706,-0.03186,1.056423,1.122388,0.199548,0.194566,0.636356,0.066719,0.413702,0.346712,0.680554,0.341535,0.269668,0.292918,0.077538,-0.004796,4501,230,4501,4255,1260,3966,4501,4501,4276,1.041387,3.784365,20260605
IEF,bond_etf,USD,0.150056,-0.043671,-0.008366,-0.013836,0.159183,0.108419,-0.152658,-0.151274,0.70039,-0.208315,0.034951,0.001165,0.250323,0.045626,0.396528,0.000289,1305962698116.5322,0.150056,-0.043671,-0.008366,-0.013836,0.159183,0.108419,-0.152658,-0.151274,0.70039,-0.208315,0.034951,0.001165,0.250323,0.965538,0.045626,0.396528,-0.097118,0.000289,4873,261,4873,4606,1260,4292,4873,4873,4632,0.15332,1.249891,20260605
INDA,equity_etf,USD,0.227641,-0.143963,-0.014986,-0.021428,0.814879,0.857217,0.117075,0.136172,0.790115,-0.111854,0.221593,0.218772,0.484373,0.133605,0.267053,-0.001899,566594693757.6759,0.227641,-0.143963,-0.014986,-0.021428,0.814879,0.857217,0.117075,0.136172,0.790115,-0.111854,0.221593,0.218772,0.484373,0.585502,0.133605,0.267053,0.029413,-0.001899,3603,127,3603,3397,1260,3176,3603,3603,3406,-0.011647,-0.260316,20260605
INTC,us_stock,USD,0.382022,-0.234248,-0.05312,-0.073225,1.139512,1.038807,0.09344,0.031066,0.417296,0.080967,0.867419,0.732224,0.672761,0.204087,0.277682,-5.4e-05,15786951364450.65,0.382022,-0.234248,-0.05312,-0.073225,1.139512,1.038807,0.09344,0.031066,0.417296,0.080967,0.867419,0.732224,0.672761,0.573179,0.204087,0.277682,-0.007548,-5.4e-05,4873,261,4873,4606,1260,4292,4873,4873,4632,5.118483,6.973005,20260605
ITA,equity_etf,USD,0.239424,-0.135709,-0.02257,-0.028657,0.969,1.025291,0.070966,0.060737,0.641489,0.134604,0.308877,0.380825,0.477692,0.227325,0.251795,-0.002696,375076692202.41595,0.239424,-0.135709,-0.02257,-0.028657,0.969,1.025291,0.070966,0.060737,0.641489,0.134604,0.308877,0.380825,0.477692,0.602274,0.227325,0.251795,0.014798,-0.002696,4873,261,4873,4606,1260,4292,4873,4873,4632,0.441637,1.813014,20260605
IWD,equity_etf,USD,0.210492,-0.046219,-0.012734,-0.018278,0.97806,0.99552,0.054597,0.042389,0.904621,-0.089553,0.290823,0.290935,0.62547,0.228398,0.242064,-0.001661,879012009268.0574,0.210492,-0.046219,-0.012734,-0.018278,0.97806,0.99552,0.054597,0.042389,0.904621,-0.089553,0.290823,0.290935,0.62547,0.602501,0.228398,0.242064,0.008067,-0.001661,4873,261,4873,4606,1260,4292,4873,4873,4632,0.433687,2.929903,20260605
IWF,equity_etf,USD,0.216775,-0.122798,-0.016449,-0.022352,1.011151,0.990343,0.052609,0.03388,0.962082,-0.025401,0.506659,0.558624,0.558275,0.199226,0.253315,-0.001294,1308926553263.008,0.216775,-0.122798,-0.016449,-0.022352,1.011151,0.990343,0.052609,0.03388,0.962082,-0.025401,0.506659,0.558624,0.558275,0.605817,0.199226,0.253315,-0.015734,-0.001294,4873,261,4873,4606,1260,4292,4873,4873,4632,0.39717,2.157786,20260605
IWM,equity_etf,USD,0.251963,-0.086482,-0.018629,-0.025715,1.091995,1.090263,0.065238,0.014296,0.87,-0.055752,0.460357,0.479901,0.714813,0.236297,0.234257,-0.001818,13407909093725.248,0.251963,-0.086482,-0.018629,-0.025715,1.091995,1.090263,0.065238,0.014296,0.87,-0.055752,0.460357,0.479901,0.714813,0.536936,0.236297,0.234257,0.008273,-0.001818,4873,261,4873,4606,1260,4292,4873,4873,4632,0.568216,2.591915,20260605
IYR,equity_etf,USD,0.288349,-0.070877,-0.015308,-0.021952,1.059868,1.168957,0.049317,-0.013241,0.670458,-0.232201,0.236267,0.228726,0.310998,0.1999,0.243171,-0.001152,922553832480.6014,0.288349,-0.070877,-0.015308,-0.021952,1.059868,1.168957,0.049317,-0.013241,0.670458,-0.232201,0.236267,0.228726,0.310998,0.485995,0.1999,0.243171,-0.003175,-0.001152,4873,261,4873,4606,1260,4292,4873,4873,4632,0.225952,1.27304,20260605
JNJ,us_stock,USD,0.205899,-0.127752,-0.016558,-0.022903,0.642468,0.641007,-0.051114,-0.018033,0.465121,-0.164937,0.027024,-0.083381,0.069454,0.128473,0.290573,-0.000541,2640728732705.663,0.205899,-0.127752,-0.016558,-0.022903,0.642468,0.641007,-0.051114,-0.018033,0.465121,-0.164937,0.027024,-0.083381,0.069454,0.796856,0.128473,0.290573,-0.056357,-0.000541,4873,261,4873,4606,1260,4292,4873,4873,4632,0.682033,3.400811,20260605
JPM,us_stock,USD,0.372361,-0.139773,-0.025532,-0.032652,1.27054,1.262034,0.065609,0.021522,0.529653,-0.136345,0.311576,0.355156,0.299927,0.260962,0.071493,0.001095,4055807063394.596,0.372361,-0.139773,-0.025532,-0.032652,1.27054,1.262034,0.065609,0.021522,0.529653,-0.136345,0.311576,0.355156,0.299927,0.454142,0.260962,0.071493,0.026496,0.001095,4873,261,4873,4606,1260,4292,4873,4873,4632,0.321939,1.286911,20260605
KO,us_stock,USD,0.210607,-0.085561,-0.019082,-0.023081,0.652318,0.704446,-0.02479,0.024231,0.363007,-0.208832,0.057725,0.01629,0.049585,0.143547,0.290288,-0.002396,1696422619067.6147,0.210607,-0.085561,-0.019082,-0.023081,0.652318,0.704446,-0.02479,0.024231,0.363007,-0.208832,0.057725,0.01629,0.049585,0.761097,0.143547,0.290288,-0.024949,-0.002396,4873,261,4873,4606,1260,4292,4873,4873,4632,0.233703,1.060457,20260605
KRE,equity_etf,USD,0.342021,-0.142935,-0.022255,-0.036745,1.219463,1.234042,0.045468,-0.034292,0.534294,-0.219896,0.388239,0.374064,0.24353,0.252667,0.117862,0.000201,1530820765826.3894,0.342021,-0.142935,-0.022255,-0.036745,1.219463,1.234042,0.045468,-0.034292,0.534294,-0.219896,0.388239,0.374064,0.24353,0.56504,0.252667,0.117862,0.01643,0.000201,4873,261,4873,4606,1260,4292,4873,4873,4632,0.389581,1.423776,20260605
LLY,us_stock,USD,0.290291,-0.227638,-0.029321,-0.049987,0.80301,0.798696,-0.027543,0.012253,0.390276,-0.121585,0.197692,0.220926,0.135593,0.141889,0.289834,0.000429,4497532194780.0205,0.290291,-0.227638,-0.029321,-0.049987,0.80301,0.798696,-0.027543,0.012253,0.390276,-0.121585,0.197692,0.220926,0.135593,0.774432,0.141889,0.289834,-0.059842,0.000429,4873,261,4873,4606,1260,4292,4873,4873,4632,0.676359,1.656399,20260605
LQD,bond_etf,USD,0.148278,-0.038548,-0.008105,-0.014263,0.295846,0.287356,-0.100312,-0.083259,0.754066,-0.235779,0.090906,0.060112,0.289577,0.074443,0.35474,-0.000832,5603187816165.147,0.148278,-0.038548,-0.008105,-0.014263,0.295846,0.287356,-0.100312,-0.083259,0.754066,-0.235779,0.090906,0.060112,0.289577,0.884829,0.074443,0.35474,-0.066567,-0.000832,4873,261,4873,4606,1260,4292,4873,4873,4632,0.176143,1.429374,20260605
LRCX,us_stock,USD,0.420512,-0.178107,-0.048085,-0.061996,1.35098,1.225913,0.161804,0.033789,0.52118,0.213492,1.128515,1.158863,0.8414,0.229351,0.300682,-0.001858,3726895612073.6357,0.420512,-0.178107,-0.048085,-0.061996,1.35098,1.225913,0.161804,0.033789,0.52118,0.213492,1.128515,1.158863,0.8414,0.50065,0.229351,0.300682,0.04058,-0.001858,4873,261,4873,4606,1260,4292,4873,4873,4632,3.49866,6.960909,20260605
MA,us_stock,USD,0.326084,-0.168081,-0.024711,-0.037825,1.094181,1.062338,0.08547,0.075698,0.477888,-0.148703,0.293692,0.242089,-0.129931,0.235442,0.206886,0.000256,2647458614241.897,0.326084,-0.168081,-0.024711,-0.037825,1.094181,1.062338,0.08547,0.075698,0.477888,-0.148703,0.293692,0.242089,-0.129931,0.567585,0.235442,0.206886,0.025098,0.000256,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.075196,-0.425244,20260605
META,us_stock,USD,0.401694,-0.272554,-0.030495,-0.049087,1.205994,1.234015,0.037662,0.071607,0.587469,0.104784,0.637785,0.657078,0.345957,0.128229,0.203128,-0.002534,15225960490163.947,0.401694,-0.272554,-0.030495,-0.049087,1.205994,1.234015,0.037662,0.071607,0.587469,0.104784,0.637785,0.657078,0.345957,0.61075,0.128229,0.203128,-0.032328,-0.002534,3530,125,3530,3329,1260,3110,3530,3530,3336,0.048452,0.051791,20260605
MRK,us_stock,USD,0.26406,-0.119245,-0.023107,-0.032187,0.746835,0.735904,-0.037347,-0.034103,0.352775,-0.105315,0.075503,0.073234,0.082548,0.154155,0.268909,-0.00214,1641513962252.7896,0.26406,-0.119245,-0.023107,-0.032187,0.746835,0.735904,-0.037347,-0.034103,0.352775,-0.105315,0.075503,0.073234,0.082548,0.732284,0.154155,0.268909,-0.039481,-0.00214,4873,261,4873,4606,1260,4292,4873,4873,4632,0.79432,2.596523,20260605
MS,us_stock,USD,0.47284,-0.1814,-0.02212,-0.036898,1.549904,1.548153,0.225602,0.163129,0.540154,0.034536,0.439648,0.486091,0.356398,0.294138,0.017689,7.9e-05,1677393718864.5417,0.47284,-0.1814,-0.02212,-0.036898,1.549904,1.548153,0.225602,0.163129,0.540154,0.034536,0.439648,0.486091,0.356398,0.364342,0.294138,0.017689,0.098737,7.9e-05,4873,261,4873,4606,1260,4292,4873,4873,4632,0.929313,3.536537,20260605
MSFT,us_stock,USD,0.288596,-0.303358,-0.024519,-0.038971,1.051409,1.037848,0.026233,-0.00037,0.493088,-0.086073,0.4234,0.415983,-0.033381,0.199445,0.236665,-0.002233,20899576777798.887,0.288596,-0.303358,-0.024519,-0.038971,1.051409,1.037848,0.026233,-0.00037,0.493088,-0.086073,0.4234,0.415983,-0.033381,0.641757,0.199445,0.236665,-0.03781,-0.002233,4873,261,4873,4606,1260,4292,4873,4873,4632,0.035043,0.019478,20260605
MTUM,equity_etf,USD,0.206923,-0.077277,-0.019981,-0.027166,1.040307,1.03093,0.058432,0.091003,0.797952,0.158306,0.468972,0.531459,0.933208,0.13271,0.222244,-0.000555,449721004373.71545,0.206923,-0.077277,-0.019981,-0.027166,1.040307,1.03093,0.058432,0.091003,0.797952,0.158306,0.468972,0.531459,0.933208,0.660934,0.13271,0.222244,-0.015417,-0.000555,3302,116,3302,3113,1260,2908,3302,3302,3116,0.557107,2.577747,20260605
MU,us_stock,USD,0.533027,-0.289955,-0.05215,-0.072545,1.451785,1.376766,0.371087,0.262503,0.370033,0.405066,1.112695,1.143836,0.689933,0.295066,0.157963,-0.003482,43426716909216.48,0.533027,-0.289955,-0.05215,-0.072545,1.451785,1.376766,0.371087,0.262503,0.370033,0.405066,1.112695,1.143836,0.689933,0.290085,0.295066,0.157963,0.093102,-0.003482,4873,261,4873,4606,1260,4292,4873,4873,4632,9.844163,14.673958,20260605
NFLX,us_stock,USD,0.501201,-0.393315,-0.034265,-0.05029,0.984566,0.962741,-0.028614,-0.107745,0.165422,-0.198754,0.468339,0.522951,-0.182392,0.185377,0.228829,0.001838,5216576911619.432,0.501201,-0.393315,-0.034265,-0.05029,0.984566,0.962741,-0.028614,-0.107745,0.165422,-0.198754,0.468339,0.522951,-0.182392,0.588614,0.185377,0.228829,-0.076864,0.001838,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.256274,-0.833878,20260605
NOBL,equity_etf,USD,0.22287,-0.518452,-0.01375,-0.056691,0.846735,0.840964,0.032203,0.065761,0.131958,0.017824,0.217103,0.188435,0.067393,0.134626,0.185067,-0.001728,100997189190.90372,0.22287,-0.518452,-0.01375,-0.056691,0.846735,0.840964,0.032203,0.065761,0.131958,0.017824,0.217103,0.188435,0.067393,0.737841,0.134626,0.185067,0.010053,-0.001728,3180,109,3180,3003,1260,2812,3180,3180,3003,-0.388304,-0.799176,20260605
NVDA,us_stock,USD,0.49076,-0.151755,-0.034386,-0.043325,1.441192,1.370345,0.17074,0.097772,0.63918,0.136084,1.116027,1.190085,0.395431,0.254559,0.211242,-0.0007,48978555413927.51,0.49076,-0.151755,-0.034386,-0.043325,1.441192,1.370345,0.17074,0.097772,0.63918,0.136084,1.116027,1.190085,0.395431,0.451749,0.254559,0.211242,0.014864,-0.0007,4873,261,4873,4606,1260,4292,4873,4873,4632,0.720035,1.989718,20260605
ORCL,us_stock,USD,0.32842,-0.561007,-0.052012,-0.063252,1.009797,0.925312,0.066351,0.053723,0.447315,0.089934,0.488062,0.559538,0.203435,0.194954,0.22416,-0.001173,6990032827901.355,0.32842,-0.561007,-0.052012,-0.063252,1.009797,0.925312,0.066351,0.053723,0.447315,0.089934,0.488062,0.559538,0.203435,0.571589,0.194954,0.22416,-0.018526,-0.001173,4873,261,4873,4606,1260,4292,4873,4873,4632,0.56743,0.838557,20260605
PDBC,commodity_etf,USD,0.194973,-0.079877,-0.018726,-0.031175,0.402612,0.519992,0.028842,0.076683,-0.098224,-0.080562,0.109006,0.144097,-0.271246,0.395672,0.400508,-0.002801,234130783408.80533,0.194973,-0.079877,-0.018726,-0.031175,0.402612,0.519992,0.028842,0.076683,-0.098224,-0.080562,0.109006,0.144097,-0.271246,0.803468,0.395672,0.400508,0.014031,-0.002801,2908,108,2908,2745,1260,2571,2908,2908,2745,0.597675,2.590972,20260605
PFE,us_stock,USD,0.253622,-0.120326,-0.024199,-0.030966,0.767797,0.767799,-0.027008,-0.001388,0.479001,-0.005194,0.112702,0.065261,0.113913,0.145006,0.271698,-0.000488,1431671435763.2864,0.253622,-0.120326,-0.024199,-0.030966,0.767797,0.767799,-0.027008,-0.001388,0.479001,-0.005194,0.112702,0.065261,0.113913,0.740837,0.145006,0.271698,-0.048314,-0.000488,4873,261,4873,4606,1260,4292,4873,4873,4632,0.307298,1.086479,20260605
PG,us_stock,USD,0.213641,-0.11841,-0.01891,-0.026504,0.659671,0.649528,-0.070518,-0.0354,0.450212,-0.157629,0.061063,0.032991,0.207119,0.129029,0.306431,-0.001366,2043583294079.2764,0.213641,-0.11841,-0.01891,-0.026504,0.659671,0.649528,-0.070518,-0.0354,0.450212,-0.157629,0.061063,0.032991,0.207119,0.792956,0.129029,0.306431,-0.063242,-0.001366,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.035964,-0.33165,20260605
PPA,equity_etf,USD,0.223727,-0.112175,-0.020204,-0.02599,0.938277,0.973018,0.056045,0.042712,0.698949,0.08438,0.31106,0.364148,0.512443,0.213363,0.256647,-0.002299,66684317516.13708,0.223727,-0.112175,-0.020204,-0.02599,0.938277,0.973018,0.056045,0.042712,0.698949,0.08438,0.31106,0.364148,0.512443,0.620028,0.213363,0.256647,0.002608,-0.002299,4873,261,4873,4606,1260,4292,4873,4873,4632,0.435193,1.92798,20260605
PSQ,inverse_etf,USD,0.280042,-0.251205,-0.018746,-0.026728,-0.546222,-0.586469,-0.297896,-0.275838,-0.278081,-0.231851,-0.479964,-0.550182,-0.585058,-0.027735,0.41828,0.00114,414894808396.4836,0.280042,-0.251205,-0.018746,-0.026728,-0.546222,-0.586469,-0.297896,-0.275838,-0.278081,-0.231851,-0.479964,-0.550182,-0.585058,1.28486,-0.027735,0.41828,-0.138055,0.00114,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.177429,-1.063986,20260605
QCOM,us_stock,USD,0.359761,-0.302357,-0.034981,-0.06158,1.103963,1.042543,0.050992,-0.028974,0.18057,-0.00981,0.855504,0.840914,0.451494,0.216456,0.238406,-0.001203,5461565313282.426,0.359761,-0.302357,-0.034981,-0.06158,1.103963,1.042543,0.050992,-0.028974,0.18057,-0.00981,0.855504,0.840914,0.451494,0.524867,0.216456,0.238406,-0.058066,-0.001203,4873,261,4873,4606,1260,4292,4873,4873,4632,0.851168,1.780921,20260605
QQQ,equity_etf,USD,0.231216,-0.081395,-0.018313,-0.022809,1.038977,0.999801,0.051374,0.007783,0.945275,0.052996,0.553949,0.591628,0.775708,0.191502,0.238916,-0.001386,46127172762544.945,0.231216,-0.081395,-0.018313,-0.022809,1.038977,0.999801,0.051374,0.007783,0.945275,0.052996,0.553949,0.591628,0.775708,0.59433,0.191502,0.238916,-0.024362,-0.001386,4873,261,4873,4606,1260,4292,4873,4873,4632,0.567439,3.062715,20260605
QUAL,equity_etf,USD,0.18246,-0.061635,-0.014275,-0.019479,0.993343,0.975391,0.050121,0.075289,0.97574,-0.091545,0.407106,0.414757,0.602377,0.138397,0.180228,-0.001361,614868735763.9122,0.18246,-0.061635,-0.014275,-0.019479,0.993343,0.975391,0.050121,0.075289,0.97574,-0.091545,0.407106,0.414757,0.602377,0.671844,0.138397,0.180228,-0.009206,-0.001361,3239,109,3239,3056,1260,2858,3239,3239,3056,0.362055,2.322953,20260605
RSP,equity_etf,USD,0.21762,-0.056881,-0.013407,-0.019389,1.012633,1.021959,0.068111,0.051399,0.903261,-0.13458,0.331834,0.334194,0.502814,0.230842,0.236705,-0.001726,3235774890023.02,0.21762,-0.056881,-0.013407,-0.019389,1.012633,1.021959,0.068111,0.051399,0.903261,-0.13458,0.331834,0.334194,0.502814,0.578658,0.230842,0.236705,0.012943,-0.001726,4873,261,4873,4606,1260,4292,4873,4873,4632,0.337243,2.116161,20260605
SCHD,equity_etf,USD,0.173862,-0.035651,-0.013222,-0.017878,0.864684,0.864187,0.018687,0.052611,0.582087,-0.290695,0.239435,0.212861,0.175037,0.171989,0.230029,-0.001156,1022344415153.4249,0.173862,-0.035651,-0.013222,-0.017878,0.864684,0.864187,0.018687,0.052611,0.582087,-0.290695,0.239435,0.212861,0.175037,0.717139,0.171989,0.230029,-0.008552,-0.001156,3675,127,3675,3464,1260,3246,3675,3675,3475,0.421824,2.652649,20260605
SGOV,bond_etf,USD,0.095128,-0.043755,-0.008925,-0.013477,0.191129,0.169954,-0.079956,-0.112233,0.504338,-0.198307,0.037341,0.019309,0.047385,0.07206,0.177683,0.000444,3043339103340.0435,0.095128,-0.043755,-0.008925,-0.013477,0.191129,0.169954,-0.079956,-0.112233,0.504338,-0.198307,0.037341,0.019309,0.047385,1.002787,0.07206,0.177683,-0.042973,0.000444,1510,63,1510,1424,1260,1332,1510,1510,1423,0.151132,1.285267,20260605
SH,inverse_etf,USD,0.259542,-0.176163,-0.015162,-0.022208,-0.508382,-0.587169,-0.30072,-0.308434,-0.192165,-0.197598,-0.320758,-0.383499,-0.429462,-0.049337,0.41421,0.001278,605942164175.5148,0.259542,-0.176163,-0.015162,-0.022208,-0.508382,-0.587169,-0.30072,-0.308434,-0.192165,-0.197598,-0.320758,-0.383499,-0.429462,1.272148,-0.049337,0.41421,-0.156158,0.001278,4873,261,4873,4606,1260,4292,4873,4873,4632,-0.084385,-0.714819,20260605
SHV,bond_etf,USD,0.129909,-0.043797,-0.008886,-0.01346,0.243182,0.204882,-0.124697,-0.134452,0.50791,-0.200351,0.037625,0.020008,0.049203,0.081989,0.331904,-7.6e-05,460220191212.9533,0.129909,-0.043797,-0.008886,-0.01346,0.243182,0.204882,-0.124697,-0.134452,0.50791,-0.200351,0.037625,0.020008,0.049203,0.944177,0.081989,0.331904,-0.081508,-7.6e-05,4867,261,4867,4600,1260,4286,4867,4867,4626,0.150589,1.280502,20260605
SHY,bond_etf,USD,0.130984,-0.04392,-0.008557,-0.013488,0.230569,0.188915,-0.13021,-0.1389,0.574263,-0.214996,0.0376,0.015227,0.106555,0.076856,0.344093,-1.1e-05,549180936738.737,0.130984,-0.04392,-0.008557,-0.013488,0.230569,0.188915,-0.13021,-0.1389,0.574263,-0.214996,0.0376,0.015227,0.106555,0.945718,0.076856,0.344093,-0.084161,-1.1e-05,4873,261,4873,4606,1260,4292,4873,4873,4632,0.144901,1.228421,20260605
