ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
IYR,equity_etf,USD,stress_response,Stress-period average return,neutral,7.5e-05,low,-7.5e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-7.5e-05
JNJ,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.368092,low,0.368092,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.368092
JNJ,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.330653,low,0.330653,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.330653
JNJ,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.34641,medium,0.34641,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.34641
JNJ,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.151584,low,-0.151584,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.151584
JNJ,us_stock,USD,stress_response,Stress-period average return,positive,0.000623,low,0.000623,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000623
JPM,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.930283,medium,0.930283,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.930283
JPM,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.945363,medium,0.945363,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.945363
JPM,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.475255,medium,0.475255,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.475255
JPM,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.105335,low,-0.105335,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.105335
JPM,us_stock,USD,stress_response,Stress-period average return,positive,0.0027,medium,0.0027,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.0027
KO,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.43125,medium,0.43125,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.43125
KO,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.443391,medium,0.443391,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.443391
KO,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.203853,low,0.203853,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.203853
KO,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.226456,low,-0.226456,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.226456
KO,us_stock,USD,stress_response,Stress-period average return,negative,0.000875,low,-0.000875,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000875
KRE,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.083717,high,1.083717,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.083717
KRE,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.980592,medium,0.980592,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.980592
KRE,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.482883,medium,0.482883,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.482883
KRE,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.216935,low,-0.216935,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.216935
KRE,equity_etf,USD,stress_response,Stress-period average return,positive,0.001922,medium,0.001922,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001922
LLY,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.702463,medium,0.702463,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.702463
LLY,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.676289,medium,0.676289,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.676289
LLY,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.354694,medium,0.354694,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.354694
LLY,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.110879,low,-0.110879,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.110879
LLY,us_stock,USD,stress_response,Stress-period average return,positive,0.005255,high,0.005255,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.005255
LQD,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.320593,low,0.320593,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.320593
LQD,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.260988,low,0.260988,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.260988
LQD,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.737915,high,0.737915,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.737915
LQD,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.144378,low,-0.144378,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.144378
LQD,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000199,low,-0.000199,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000199
LRCX,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.719003,high,1.719003,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.719003
LRCX,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.525857,high,1.525857,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.525857
LRCX,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.551144,medium,0.551144,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.551144
LRCX,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.25383,low,0.25383,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.25383
LRCX,us_stock,USD,stress_response,Stress-period average return,negative,0.003429,high,-0.003429,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.003429
MA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.925647,medium,0.925647,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.925647
MA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.848656,medium,0.848656,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.848656
MA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.386364,medium,0.386364,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.386364
MA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.149609,low,-0.149609,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.149609
MA,us_stock,USD,stress_response,Stress-period average return,positive,0.002374,medium,0.002374,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.002374
META,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.465701,high,1.465701,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.465701
META,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.47436,high,1.47436,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.47436
META,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.605629,high,0.605629,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.605629
META,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.18794,low,0.18794,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.18794
META,us_stock,USD,stress_response,Stress-period average return,negative,0.002585,medium,-0.002585,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002585
MRK,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.468875,medium,0.468875,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.468875
MRK,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.380084,low,0.380084,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.380084
MRK,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.332204,medium,0.332204,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.332204
MRK,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.046967,low,-0.046967,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.046967
MRK,us_stock,USD,stress_response,Stress-period average return,positive,0.001927,medium,0.001927,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001927
MS,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.115033,high,1.115033,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.115033
MS,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.168935,high,1.168935,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.168935
MS,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.568769,medium,0.568769,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.568769
MS,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.110162,low,0.110162,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.110162
MS,us_stock,USD,stress_response,Stress-period average return,positive,0.002047,medium,0.002047,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.002047
MSFT,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.090995,high,1.090995,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.090995
MSFT,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.084976,high,1.084976,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.084976
MSFT,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.512898,medium,0.512898,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.512898
MSFT,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.002425,low,-0.002425,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.002425
MSFT,us_stock,USD,stress_response,Stress-period average return,positive,0.001409,low,0.001409,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001409
MTUM,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.055046,high,1.055046,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.055046
MTUM,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.061995,high,1.061995,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.061995
MTUM,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.801948,high,0.801948,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.801948
MTUM,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.231945,low,0.231945,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.231945
MTUM,equity_etf,USD,stress_response,Stress-period average return,neutral,0.000325,low,0.000325,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000325
MU,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.667428,high,1.667428,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.667428
MU,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.728861,high,1.728861,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.728861
MU,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.432934,medium,0.432934,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.432934
MU,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.398717,medium,0.398717,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.398717
MU,us_stock,USD,stress_response,Stress-period average return,neutral,0.00048,low,-0.00048,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.00048
NFLX,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.131123,high,1.131123,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.131123
NFLX,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.233493,high,1.233493,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.233493
NFLX,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.150463,low,0.150463,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.150463
NFLX,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.213781,low,-0.213781,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.213781
NFLX,us_stock,USD,stress_response,Stress-period average return,positive,0.00555,high,0.00555,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.00555
NOBL,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.724208,medium,0.724208,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.724208
NOBL,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.695724,medium,0.695724,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.695724
NOBL,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.114826,low,0.114826,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.114826
NOBL,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.016702,low,0.016702,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.016702
NOBL,equity_etf,USD,stress_response,Stress-period average return,negative,0.000529,low,-0.000529,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000529
NVDA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.895602,high,1.895602,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.895602
NVDA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.802142,high,1.802142,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.802142
NVDA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.671805,high,0.671805,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.671805
NVDA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.215961,low,0.215961,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.215961
NVDA,us_stock,USD,stress_response,Stress-period average return,neutral,0.000215,low,0.000215,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.000215
ORCL,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.100865,high,1.100865,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.100865
ORCL,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.09846,high,1.09846,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.09846
ORCL,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.513035,medium,0.513035,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.513035
ORCL,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.164532,low,0.164532,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.164532
ORCL,us_stock,USD,stress_response,Stress-period average return,negative,0.001246,low,-0.001246,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001246
PDBC,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.375099,low,0.375099,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.375099
PDBC,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.570461,medium,0.570461,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.570461
PDBC,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,neutral,0.003986,low,-0.003986,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.003986
PDBC,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.056284,low,-0.056284,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.056284
PDBC,commodity_etf,USD,stress_response,Stress-period average return,negative,0.001943,medium,-0.001943,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.001943
PFE,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.49378,medium,0.49378,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.49378
PFE,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.50526,medium,0.50526,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.50526
PFE,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.374877,medium,0.374877,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.374877
PFE,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.01785,low,0.01785,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.01785
PFE,us_stock,USD,stress_response,Stress-period average return,positive,0.000697,low,0.000697,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000697
PG,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.43013,medium,0.43013,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.43013
