ticker,asset_class,currency,vol_annual,mdd_1y,var_95_1y,cvar_95_1y,beta_sp500_1y,downside_beta_sp500_1y,beta_ks200_1y,downside_beta_ks200_1y,corr_sp500_60d,corr_kospi200_60d,beta_soxx_1y,downside_beta_soxx_1y,corr_soxx_60d,beta_uso_1y,beta_gld_1y,avg_stress_ret,adv_60,vol_annual_krw,mdd_1y_krw,var_95_1y_krw,cvar_95_1y_krw,beta_sp500_1y_krw,downside_beta_sp500_1y_krw,beta_ks200_1y_krw,downside_beta_ks200_1y_krw,corr_sp500_60d_krw,corr_kospi200_60d_krw,beta_soxx_1y_krw,downside_beta_soxx_1y_krw,corr_soxx_60d_krw,beta_usdkrw_1y,beta_uso_1y_krw,beta_gld_1y_krw,beta_kr_financial_basket_1y_krw,avg_stress_ret_krw,return_observation_count,stress_observation_count,sp500_overlap_count,ks200_overlap_count,soxx_overlap_count,usdkrw_overlap_count,uso_overlap_count,gld_overlap_count,kr_financial_overlap_count,annual_return_1y_krw,sharpe_1y_krw_proxy,data_version
SLV,commodity_etf,USD,0.361201,-0.4036,-0.047208,-0.096473,0.51158,0.725441,0.127274,0.232351,0.604033,0.241818,0.259394,0.38682,0.549503,0.148632,1.443501,-0.003053,2939936814027.9956,0.361201,-0.4036,-0.047208,-0.096473,0.51158,0.725441,0.127274,0.232351,0.604033,0.241818,0.259394,0.38682,0.549503,0.311387,0.148632,1.443501,0.038232,-0.003053,1261,63,1261,1185,1261,1110,1261,1261,1185,1.03746,1.703921,20260610
SMH,equity_etf,USD,0.351851,-0.105201,-0.030434,-0.04346,1.555041,1.462455,0.102134,0.056307,0.714878,0.228456,0.953429,0.967917,0.983152,0.092982,0.312684,-0.000539,7416446504948.772,0.351851,-0.105201,-0.030434,-0.04346,1.555041,1.462455,0.102134,0.056307,0.714878,0.228456,0.953429,0.967917,0.983152,0.394368,0.092982,0.312684,-0.00759,-0.000539,1261,63,1261,1185,1261,1110,1261,1261,1185,1.647681,4.928033,20260610
SOL-USD,crypto,USD,0.825598,-0.711194,-0.06081,-0.085911,1.623558,1.401464,-0.067331,-0.009837,0.440391,0.033182,0.745729,0.890517,0.283285,0.09549,0.251574,0.011753,532921574307286.75,0.825598,-0.711194,-0.06081,-0.085911,1.623558,1.401464,-0.067331,-0.009837,0.440391,0.033182,0.745729,0.890517,0.283285,0.440365,0.09549,0.251574,-0.026078,0.011753,1834,66,1260,1224,1260,1304,1260,1260,1225,-0.666862,-1.147377,20260610
SPLV,equity_etf,USD,0.149852,-0.072029,-0.013415,-0.019872,0.574173,0.580489,-0.091636,-0.07067,0.449289,-0.228322,0.122085,0.095771,-0.087491,0.083497,0.229447,-0.000334,288998104651.0736,0.149852,-0.072029,-0.013415,-0.019872,0.574173,0.580489,-0.091636,-0.07067,0.449289,-0.228322,0.122085,0.095771,-0.087491,0.844401,0.083497,0.229447,-0.035856,-0.000334,1261,63,1261,1185,1261,1110,1261,1261,1185,0.164592,0.965962,20260610
SPY,equity_etf,USD,0.181166,-0.060534,-0.014618,-0.020344,1.0,1.0,-0.020436,-0.0231,1.0,0.081704,0.396145,0.417251,0.65062,0.10161,0.216954,0.000465,66590701234377.53,0.181166,-0.060534,-0.014618,-0.020344,1.0,1.0,-0.020436,-0.0231,1.0,0.081704,0.396145,0.417251,0.65062,0.65825,0.10161,0.216954,-0.030647,0.000465,1261,63,1261,1185,1261,1110,1261,1261,1185,0.404421,2.622741,20260610
TAIL,tail_risk_etf,USD,0.18469,-0.133348,-0.011129,-0.017338,-0.3669,-0.561504,-0.128107,-0.179902,-0.004655,-0.152241,-0.216569,-0.328154,-0.250091,0.015903,0.250921,0.000387,7029325364.379698,0.18469,-0.133348,-0.011129,-0.017338,-0.3669,-0.561504,-0.128107,-0.179902,-0.004655,-0.152241,-0.216569,-0.328154,-0.250091,1.126738,0.015903,0.250921,-0.063799,0.000387,1261,63,1261,1185,1261,1110,1261,1261,1185,0.03874,0.06895,20260610
TAN,equity_etf,USD,0.395917,-0.144881,-0.031938,-0.044865,1.059459,0.934187,0.07177,0.077563,0.603612,0.245906,0.552443,0.478498,0.667092,0.108647,0.408486,0.001402,128198545975.89821,0.395917,-0.144881,-0.031938,-0.044865,1.059459,0.934187,0.07177,0.077563,0.603612,0.245906,0.552443,0.478498,0.667092,0.326383,0.108647,0.408486,-0.046041,0.001402,1261,63,1261,1185,1261,1110,1261,1261,1185,1.077627,2.735218,20260610
TIP,bond_etf,USD,0.108667,-0.035521,-0.008666,-0.014143,0.241184,0.217007,-0.083926,-0.101224,0.600181,-0.149546,0.047668,0.022558,0.149266,0.080633,0.262694,-0.000329,383562353126.21893,0.108667,-0.035521,-0.008666,-0.014143,0.241184,0.217007,-0.083926,-0.101224,0.600181,-0.149546,0.047668,0.022558,0.149266,0.895467,0.080633,0.262694,-0.047427,-0.000329,1261,63,1261,1185,1261,1110,1261,1261,1185,0.171472,1.46376,20260610
TLT,bond_etf,USD,0.176301,-0.05765,-0.010131,-0.016444,0.207268,0.12065,-0.101123,-0.128943,0.684776,-0.102439,0.036062,-0.000563,0.249702,-0.007771,0.300677,-0.000541,3597612781308.799,0.176301,-0.05765,-0.010131,-0.016444,0.207268,0.12065,-0.101123,-0.128943,0.684776,-0.102439,0.036062,-0.000563,0.249702,0.798412,-0.007771,0.300677,-0.06615,-0.000541,1261,63,1261,1185,1261,1110,1261,1261,1185,0.172387,1.134588,20260610
TSLA,us_stock,USD,0.587102,-0.29582,-0.042682,-0.053943,1.78056,1.737014,0.038845,0.004695,0.605204,0.148494,0.84743,0.922673,0.575917,0.069874,0.137976,-0.002695,34558791376642.836,0.587102,-0.29582,-0.042682,-0.053943,1.78056,1.737014,0.038845,0.004695,0.605204,0.148494,0.84743,0.922673,0.575917,0.329029,0.069874,0.137976,-0.11199,-0.002695,1261,63,1261,1185,1261,1110,1261,1261,1185,0.517017,1.087718,20260610
TSM,us_stock,USD,0.372261,-0.138127,-0.031935,-0.043494,1.258838,1.255767,0.166932,0.094001,0.609277,0.218426,0.794504,0.829736,0.658127,0.091104,0.302316,-0.001831,7741407994194.731,0.372261,-0.138127,-0.031935,-0.043494,1.258838,1.255767,0.166932,0.094001,0.609277,0.218426,0.794504,0.829736,0.658127,0.373793,0.091104,0.302316,0.043009,-0.001831,1261,63,1261,1185,1261,1110,1261,1261,1185,1.383153,3.730245,20260610
UNG,commodity_etf,USD,0.648826,-0.392012,-0.054895,-0.086105,0.502669,0.920974,-0.013308,0.236673,-0.028038,0.087294,0.119792,0.206134,-0.121439,0.325359,0.328357,-0.006992,153487930576.04312,0.648826,-0.392012,-0.054895,-0.086105,0.502669,0.920974,-0.013308,0.236673,-0.028038,0.087294,0.119792,0.206134,-0.121439,1.025473,0.325359,0.328357,-0.004419,-0.006992,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.251695,-0.460558,20260610
UNH,us_stock,USD,0.331847,-0.251639,-0.029259,-0.05519,0.573709,0.561601,-0.101254,-0.09942,0.274448,-0.066679,0.116957,0.018835,-0.00782,0.070192,0.231211,-0.002288,4174823063903.6826,0.331847,-0.251639,-0.029259,-0.05519,0.573709,0.561601,-0.101254,-0.09942,0.274448,-0.066679,0.116957,0.018835,-0.00782,0.897128,0.070192,0.231211,-0.059897,-0.002288,1261,63,1261,1185,1261,1110,1261,1261,1185,0.580693,1.339745,20260610
URA,equity_etf,USD,0.432505,-0.257496,-0.048685,-0.063657,1.172573,1.352608,0.143757,0.195787,0.578491,0.271941,0.591344,0.787076,0.658185,0.202149,0.750083,0.000774,301661390095.1456,0.432505,-0.257496,-0.048685,-0.063657,1.172573,1.352608,0.143757,0.195787,0.578491,0.271941,0.591344,0.787076,0.658185,0.178823,0.202149,0.750083,0.014284,0.000774,1261,63,1261,1185,1261,1110,1261,1261,1185,0.550994,1.02914,20260610
USMV,equity_etf,USD,0.146286,-0.055883,-0.011657,-0.018311,0.685795,0.687224,-0.078887,-0.065928,0.738673,-0.159808,0.199988,0.18678,0.145438,0.087442,0.2219,-0.000112,332115639328.94745,0.146286,-0.055883,-0.011657,-0.018311,0.685795,0.687224,-0.078887,-0.065928,0.738673,-0.159808,0.199988,0.18678,0.145438,0.791351,0.087442,0.2219,-0.043361,-0.000112,1261,63,1261,1185,1261,1110,1261,1261,1185,0.168832,1.078322,20260610
USO,commodity_etf,USD,0.37667,-0.181397,-0.038631,-0.06259,0.439245,0.806281,-0.03587,0.012209,-0.217034,-0.162952,0.102209,0.167985,-0.247799,1.0,0.454289,0.00114,4493745739000.093,0.37667,-0.181397,-0.038631,-0.06259,0.439245,0.806281,-0.03587,0.012209,-0.217034,-0.162952,0.102209,0.167985,-0.247799,1.099058,1.0,0.454289,-0.026122,0.00114,1261,63,1261,1185,1261,1110,1261,1261,1185,1.076187,2.20813,20260610
V,us_stock,USD,0.239198,-0.15573,-0.023229,-0.034957,0.870855,0.788632,-0.066249,-0.070194,0.412729,-0.174928,0.259595,0.2101,-0.086341,0.093509,0.129432,0.002178,3533923917477.941,0.239198,-0.15573,-0.023229,-0.034957,0.870855,0.788632,-0.066249,-0.070194,0.412729,-0.174928,0.259595,0.2101,-0.086341,0.747138,0.093509,0.129432,-0.007391,0.002178,1261,63,1261,1185,1261,1110,1261,1261,1185,-0.001184,-0.124936,20260610
VCIT,bond_etf,USD,0.10643,-0.037626,-0.008328,-0.013711,0.283519,0.237332,-0.084713,-0.106119,0.721474,-0.142981,0.071912,0.046587,0.25591,0.049492,0.247712,-1.2e-05,1382473376579.6824,0.10643,-0.037626,-0.008328,-0.013711,0.283519,0.237332,-0.084713,-0.106119,0.721474,-0.142981,0.071912,0.046587,0.25591,0.845726,0.049492,0.247712,-0.051443,-1.2e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.19389,1.697563,20260610
VCSH,bond_etf,USD,0.097247,-0.040364,-0.008127,-0.013358,0.23886,0.215159,-0.08483,-0.104043,0.610625,-0.152533,0.0503,0.029094,0.139692,0.065829,0.216235,0.000314,573103816489.0483,0.097247,-0.040364,-0.008127,-0.013358,0.23886,0.215159,-0.08483,-0.104043,0.610625,-0.152533,0.0503,0.029094,0.139692,0.933498,0.065829,0.216235,-0.048646,0.000314,1261,63,1261,1185,1261,1110,1261,1261,1185,0.177111,1.591037,20260610
VGIT,bond_etf,USD,0.104794,-0.043851,-0.008549,-0.013473,0.199245,0.160028,-0.08856,-0.11075,0.649566,-0.143646,0.033111,0.007116,0.178379,0.0482,0.24752,0.000193,297011121944.9359,0.104794,-0.043851,-0.008549,-0.013473,0.199245,0.160028,-0.08856,-0.11075,0.649566,-0.143646,0.033111,0.007116,0.178379,0.906991,0.0482,0.24752,-0.051539,0.000193,1261,63,1261,1185,1261,1110,1261,1261,1185,0.167184,1.452794,20260610
VGLT,bond_etf,USD,0.165076,-0.053459,-0.009567,-0.015722,0.199668,0.118364,-0.097641,-0.124324,0.700539,-0.097209,0.032827,-0.003892,0.262478,-0.004078,0.293296,-0.000497,190693380940.07468,0.165076,-0.053459,-0.009567,-0.015722,0.199668,0.118364,-0.097641,-0.124324,0.700539,-0.097209,0.032827,-0.003892,0.262478,0.803437,-0.004078,0.293296,-0.063283,-0.000497,1261,63,1261,1185,1261,1110,1261,1261,1185,0.176854,1.234567,20260610
VGSH,bond_etf,USD,0.098539,-0.043601,-0.008385,-0.013176,0.202236,0.186118,-0.085455,-0.107132,0.551721,-0.164926,0.033947,0.013339,0.084339,0.067154,0.211095,0.000294,340367169551.9208,0.098539,-0.043601,-0.008385,-0.013176,0.202236,0.186118,-0.085455,-0.107132,0.551721,-0.164926,0.033947,0.013339,0.084339,0.970341,0.067154,0.211095,-0.04838,0.000294,1261,63,1261,1185,1261,1110,1261,1261,1185,0.164555,1.459565,20260610
VIG,equity_etf,USD,0.159816,-0.060104,-0.011565,-0.018288,0.830837,0.814651,-0.052495,-0.04664,0.882424,-0.088781,0.293241,0.281343,0.447151,0.093564,0.2191,8e-05,385632548588.22595,0.159816,-0.060104,-0.011565,-0.018288,0.830837,0.814651,-0.052495,-0.04664,0.882424,-0.088781,0.293241,0.281343,0.447151,0.743733,0.093564,0.2191,-0.027995,8e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.339668,2.336601,20260610
VNQ,equity_etf,USD,0.195931,-0.06859,-0.015384,-0.022202,0.762622,0.793187,-0.043306,-0.046683,0.571622,-0.144966,0.233771,0.214621,0.147484,0.074103,0.252932,-0.000141,468547056788.7112,0.195931,-0.06859,-0.015384,-0.022202,0.762622,0.793187,-0.043306,-0.046683,0.571622,-0.144966,0.233771,0.214621,0.147484,0.631388,0.074103,0.252932,-0.026834,-0.000141,1261,63,1261,1185,1261,1110,1261,1261,1185,0.275444,1.568357,20260610
VTI,equity_etf,USD,0.184047,-0.057382,-0.014509,-0.020668,1.011906,1.005992,-0.016824,-0.021132,0.997745,0.070122,0.405023,0.425988,0.66227,0.102008,0.220507,0.000448,2020384529547.264,0.184047,-0.057382,-0.014509,-0.020668,1.011906,1.005992,-0.016824,-0.021132,0.997745,0.070122,0.405023,0.425988,0.66227,0.64861,0.102008,0.220507,-0.027666,0.000448,1261,63,1261,1185,1261,1110,1261,1261,1185,0.407313,2.581091,20260610
VTV,equity_etf,USD,0.157635,-0.046744,-0.012563,-0.017853,0.768976,0.774012,-0.04714,-0.041891,0.831576,-0.051586,0.255884,0.252858,0.492878,0.121853,0.229972,8e-06,988951306568.2318,0.157635,-0.046744,-0.012563,-0.017853,0.768976,0.774012,-0.04714,-0.041891,0.831576,-0.051586,0.255884,0.252858,0.492878,0.759762,0.121853,0.229972,-0.022072,8e-06,1261,63,1261,1185,1261,1110,1261,1261,1185,0.423906,2.920602,20260610
VUG,equity_etf,USD,0.227333,-0.12916,-0.01709,-0.024459,1.197478,1.187673,0.009441,-0.011208,0.958077,0.122577,0.516932,0.556566,0.645018,0.080664,0.206265,0.000696,978497387820.5624,0.227333,-0.12916,-0.01709,-0.024459,1.197478,1.187673,0.009441,-0.011208,0.958077,0.122577,0.516932,0.556566,0.645018,0.574774,0.080664,0.206265,-0.033952,0.000696,1261,63,1261,1185,1261,1110,1261,1261,1185,0.376007,1.957866,20260610
VXUS,equity_etf,USD,0.166429,-0.081038,-0.017503,-0.025255,0.755563,0.75169,0.027711,0.021251,0.885005,0.134916,0.32119,0.323274,0.72025,0.080206,0.351561,0.000406,808719375475.1967,0.166429,-0.081038,-0.017503,-0.025255,0.755563,0.75169,0.027711,0.021251,0.885005,0.134916,0.32119,0.323274,0.72025,0.539089,0.080206,0.351561,-0.008868,0.000406,1261,63,1261,1185,1261,1110,1261,1261,1185,0.435356,2.412336,20260610
WMT,us_stock,USD,0.236541,-0.152637,-0.023723,-0.035045,0.576909,0.589213,-0.125521,-0.125733,0.289752,-0.350702,0.123541,0.09414,0.024072,0.097327,0.254697,-0.000687,3806534784642.7075,0.236541,-0.152637,-0.023723,-0.035045,0.576909,0.589213,-0.125521,-0.125733,0.289752,-0.350702,0.123541,0.09414,0.024072,0.963452,0.097327,0.254697,-0.080906,-0.000687,1261,63,1261,1185,1261,1110,1261,1261,1185,0.388136,1.367309,20260610
XBI,equity_etf,USD,0.322383,-0.085422,-0.026375,-0.030921,1.077112,1.075483,-0.071163,-0.126038,0.651857,0.002093,0.451682,0.50972,0.379498,0.018656,0.252343,0.004405,1721754326362.3347,0.322383,-0.085422,-0.026375,-0.030921,1.077112,1.075483,-0.071163,-0.126038,0.651857,0.002093,0.451682,0.50972,0.379498,0.463343,0.018656,0.252343,-0.082918,0.004405,1261,63,1261,1185,1261,1110,1261,1261,1185,0.766364,2.70561,20260610
XLB,equity_etf,USD,0.196772,-0.103058,-0.01662,-0.022881,0.871358,0.867122,0.005199,0.030224,0.664757,0.184835,0.325259,0.313945,0.519115,0.121009,0.337553,-0.000544,935842694881.6495,0.196772,-0.103058,-0.01662,-0.022881,0.871358,0.867122,0.005199,0.030224,0.664757,0.184835,0.325259,0.313945,0.519115,0.597634,0.121009,0.337553,0.014115,-0.000544,1261,63,1261,1185,1261,1110,1261,1261,1185,0.331208,1.636685,20260610
XLC,equity_etf,USD,0.212133,-0.080624,-0.015098,-0.019489,0.993215,0.998036,-0.015456,-0.036147,0.78227,-0.010839,0.371223,0.385827,0.195833,0.08192,0.183385,0.000162,986620164888.58,0.212133,-0.080624,-0.015098,-0.019489,0.993215,0.998036,-0.015456,-0.036147,0.78227,-0.010839,0.371223,0.385827,0.195833,0.59537,0.08192,0.183385,-0.023882,0.000162,1261,63,1261,1185,1261,1110,1261,1261,1185,0.228307,1.326045,20260610
XLE,equity_etf,USD,0.274846,-0.142544,-0.025587,-0.033309,0.745273,0.957431,-0.057299,0.008696,0.12036,-0.323487,0.223698,0.281173,-0.08558,0.490259,0.32968,-0.000936,3953745509477.206,0.274846,-0.142544,-0.025587,-0.033309,0.745273,0.957431,-0.057299,0.008696,0.12036,-0.323487,0.223698,0.281173,-0.08558,0.891755,0.490259,0.32968,-0.028933,-0.000936,1261,63,1261,1185,1261,1110,1261,1261,1185,0.603061,2.376866,20260610
XLF,equity_etf,USD,0.199546,-0.127534,-0.018344,-0.024102,0.908781,0.903027,-0.041669,-0.040209,0.647928,-0.144286,0.283645,0.281873,0.042083,0.114059,0.150446,0.001407,3048843088402.592,0.199546,-0.127534,-0.018344,-0.024102,0.908781,0.903027,-0.041669,-0.040209,0.647928,-0.144286,0.283645,0.281873,0.042083,0.732707,0.114059,0.150446,-0.005692,0.001407,1261,63,1261,1185,1261,1110,1261,1261,1185,0.172502,0.844376,20260610
XLI,equity_etf,USD,0.18607,-0.087623,-0.01692,-0.022079,0.89721,0.857042,-0.021748,-0.019375,0.720082,0.132722,0.336973,0.349888,0.578493,0.106164,0.23769,-0.000303,2474193021818.749,0.18607,-0.087623,-0.01692,-0.022079,0.89721,0.857042,-0.021748,-0.019375,0.720082,0.132722,0.336973,0.349888,0.578493,0.689279,0.106164,0.23769,-0.009229,-0.000303,1261,63,1261,1185,1261,1110,1261,1261,1185,0.385985,2.049148,20260610
XLK,equity_etf,USD,0.254526,-0.112148,-0.0211,-0.031651,1.287957,1.253892,0.034779,0.006623,0.846298,0.223131,0.62869,0.667857,0.840429,0.089235,0.239272,0.000489,3210409447315.948,0.254526,-0.112148,-0.0211,-0.031651,1.287957,1.253892,0.034779,0.006623,0.846298,0.223131,0.62869,0.667857,0.840429,0.549324,0.089235,0.239272,-0.036518,0.000489,1261,63,1261,1185,1261,1110,1261,1261,1185,0.721774,2.974875,20260610
XLP,equity_etf,USD,0.159448,-0.071573,-0.015294,-0.021479,0.521018,0.536121,-0.101564,-0.087093,0.349144,-0.30861,0.102356,0.065244,-0.08545,0.070927,0.227563,-0.000756,1665333058419.178,0.159448,-0.071573,-0.015294,-0.021479,0.521018,0.536121,-0.101564,-0.087093,0.349144,-0.30861,0.102356,0.065244,-0.08545,0.875667,0.070927,0.227563,-0.042583,-0.000756,1261,63,1261,1185,1261,1110,1261,1261,1185,0.194132,1.02725,20260610
XLU,equity_etf,USD,0.188658,-0.079573,-0.017659,-0.024648,0.547257,0.534965,-0.078852,-0.065324,0.394026,-0.102431,0.120099,0.111538,0.091412,0.084901,0.315581,3.9e-05,1500756040833.318,0.188658,-0.079573,-0.017659,-0.024648,0.547257,0.534965,-0.078852,-0.065324,0.394026,-0.102431,0.120099,0.111538,0.091412,0.796413,0.084901,0.315581,-0.044681,3.9e-05,1261,63,1261,1185,1261,1110,1261,1261,1185,0.257612,1.338561,20260610
XLV,equity_etf,USD,0.167122,-0.103763,-0.015915,-0.020708,0.647662,0.618428,-0.097985,-0.096897,0.548677,-0.164125,0.17572,0.135824,0.014586,0.049994,0.210392,0.000752,2434449719029.099,0.167122,-0.103763,-0.015915,-0.020708,0.647662,0.618428,-0.097985,-0.096897,0.548677,-0.164125,0.17572,0.135824,0.014586,0.790844,0.049994,0.210392,-0.048004,0.000752,1261,63,1261,1185,1261,1110,1261,1261,1185,0.321436,1.645389,20260610
XLY,equity_etf,USD,0.242831,-0.122199,-0.020822,-0.024434,1.179123,1.157403,-0.011198,-0.0193,0.82435,0.009497,0.475231,0.509723,0.505207,0.067077,0.172184,-0.00012,1475382649511.902,0.242831,-0.122199,-0.020822,-0.024434,1.179123,1.157403,-0.011198,-0.0193,0.82435,0.009497,0.475231,0.509723,0.505207,0.588638,0.067077,0.172184,-0.031712,-0.00012,1261,63,1261,1185,1261,1110,1261,1261,1185,0.242552,1.09783,20260610
XOM,us_stock,USD,0.284347,-0.19099,-0.029002,-0.039638,0.609237,0.784621,-0.071435,-0.007679,0.021662,-0.323831,0.14562,0.168265,-0.191798,0.500834,0.344615,-0.000445,4591458367546.56,0.284347,-0.19099,-0.029002,-0.039638,0.609237,0.784621,-0.071435,-0.007679,0.021662,-0.323831,0.14562,0.168265,-0.191798,0.971119,0.500834,0.344615,-0.034809,-0.000445,1261,63,1261,1185,1261,1110,1261,1261,1185,0.663299,2.286857,20260610
XOP,equity_etf,USD,0.349195,-0.168523,-0.032284,-0.044122,0.972362,1.214528,-0.035208,0.057113,-0.019829,-0.248608,0.341448,0.429953,-0.13218,0.620434,0.34701,-0.00236,1108744585138.031,0.349195,-0.168523,-0.032284,-0.044122,0.972362,1.214528,-0.035208,0.057113,-0.019829,-0.248608,0.341448,0.429953,-0.13218,0.851722,0.620434,0.34701,-0.024643,-0.00236,1261,63,1261,1185,1261,1110,1261,1261,1185,0.538594,1.638625,20260610
XRP-USD,crypto,USD,0.721345,-0.607813,-0.048908,-0.076272,1.176389,0.897025,0.030095,0.056944,0.534581,0.097438,0.561808,0.526297,0.323023,0.130278,0.235471,0.005486,4512133462322.36,0.721345,-0.607813,-0.048908,-0.076272,1.176389,0.897025,0.030095,0.056944,0.534581,0.097438,0.561808,0.526297,0.323023,0.357811,0.130278,0.235471,0.030407,0.005486,1834,66,1260,1224,1260,1304,1260,1260,1225,-0.568966,-1.02541,20260610
XRT,equity_etf,USD,0.276772,-0.122781,-0.021044,-0.026073,1.139972,1.024852,-0.048461,-0.056071,0.618676,-0.239395,0.451625,0.433332,0.374475,0.094479,0.200544,-0.000435,677077590761.4702,0.276772,-0.122781,-0.021044,-0.026073,1.139972,1.024852,-0.048461,-0.056071,0.618676,-0.239395,0.451625,0.433332,0.374475,0.669295,0.094479,0.200544,-0.032651,-0.000435,1261,63,1261,1185,1261,1110,1261,1261,1185,0.232812,0.91488,20260610
