ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
TAN,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.256259,high,1.256259,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.256259
TAN,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.310207,high,1.310207,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.310207
TAN,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.522642,medium,0.522642,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.522642
TAN,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.108445,low,0.108445,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.108445
TAN,equity_etf,USD,stress_response,Stress-period average return,negative,0.00554,high,-0.00554,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.00554
TIP,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.210169,low,0.210169,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.210169
TIP,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.187606,low,0.187606,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.187606
TIP,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.603227,high,0.603227,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.603227
TIP,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.222694,low,-0.222694,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.222694
TIP,bond_etf,USD,stress_response,Stress-period average return,negative,0.000605,low,-0.000605,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000605
TLT,bond_etf,USD,market_beta_sp500,S&P500 beta,neutral,0.052794,low,0.052794,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.052794
TLT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,neutral,0.020432,low,-0.020432,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=-0.020432
TLT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.699212,high,0.699212,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.699212
TLT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.201474,low,-0.201474,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.201474
TLT,bond_etf,USD,stress_response,Stress-period average return,positive,0.000645,low,0.000645,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000645
TSLA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.436829,high,1.436829,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.436829
TSLA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.484307,high,1.484307,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.484307
TSLA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.589617,medium,0.589617,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.589617
TSLA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.150155,low,0.150155,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.150155
TSLA,us_stock,USD,stress_response,Stress-period average return,negative,0.002331,medium,-0.002331,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002331
TSM,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.049515,high,1.049515,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.049515
TSM,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.021377,high,1.021377,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.021377
TSM,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.578441,medium,0.578441,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.578441
TSM,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.155663,low,0.155663,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.155663
TSM,us_stock,USD,stress_response,Stress-period average return,negative,0.000724,low,-0.000724,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.000724
UNG,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.397839,low,0.397839,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.397839
UNG,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.489534,medium,0.489534,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.489534
UNG,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,neutral,0.087563,low,-0.087563,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.087563
UNG,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.027478,low,0.027478,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.027478
UNG,commodity_etf,USD,stress_response,Stress-period average return,negative,0.006396,high,-0.006396,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.006396
UNH,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.895953,medium,0.895953,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.895953
UNH,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.912808,medium,0.912808,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.912808
UNH,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.315377,medium,0.315377,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.315377
UNH,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.050831,low,-0.050831,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.050831
UNH,us_stock,USD,stress_response,Stress-period average return,negative,0.002754,medium,-0.002754,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002754
URA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.033785,high,1.033785,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=1.033785
URA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.071938,high,1.071938,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.071938
URA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.515349,medium,0.515349,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.515349
URA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.159449,low,0.159449,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.159449
URA,equity_etf,USD,stress_response,Stress-period average return,negative,0.001116,low,-0.001116,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.001116
USMV,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.783306,medium,0.783306,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=0.783306
USMV,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.788047,medium,0.788047,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.788047
USMV,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.736438,high,0.736438,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.736438
USMV,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.249684,low,-0.249684,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.249684
USMV,equity_etf,USD,stress_response,Stress-period average return,negative,0.001302,low,-0.001302,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001302
USO,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.736305,medium,0.736305,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.736305
USO,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.968225,medium,0.968225,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.968225
USO,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.31553,medium,-0.31553,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.31553
USO,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.157206,low,-0.157206,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.157206
USO,commodity_etf,USD,stress_response,Stress-period average return,negative,0.004588,high,-0.004588,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.004588
V,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.988912,medium,0.988912,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.988912
V,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.953716,medium,0.953716,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.953716
V,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.467166,medium,0.467166,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.467166
V,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.203233,low,-0.203233,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.203233
V,us_stock,USD,stress_response,Stress-period average return,negative,0.000509,low,-0.000509,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000509
VCIT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.258422,low,0.258422,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.258422
VCIT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.209499,low,0.209499,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.209499
VCIT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.740859,high,0.740859,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.740859
VCIT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.22232,low,-0.22232,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.22232
VCIT,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000339,low,-0.000339,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000339
VCSH,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.252292,low,0.252292,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.252292
VCSH,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.192616,low,0.192616,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.192616
VCSH,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.630009,high,0.630009,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.630009
VCSH,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.211024,low,-0.211024,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.211024
VCSH,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000167,low,0.000167,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000167
VGIT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.179356,low,0.179356,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.179356
VGIT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,neutral,0.081076,low,0.081076,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.081076
VGIT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.661783,high,0.661783,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.661783
VGIT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.212022,low,-0.212022,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.212022
VGIT,bond_etf,USD,stress_response,Stress-period average return,positive,0.000715,low,0.000715,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000715
VGLT,bond_etf,USD,market_beta_sp500,S&P500 beta,neutral,0.041791,low,0.041791,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.041791
VGLT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,neutral,0.085173,low,-0.085173,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=-0.085173
VGLT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.713513,high,0.713513,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.713513
VGLT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.192277,low,-0.192277,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.192277
VGLT,bond_etf,USD,stress_response,Stress-period average return,positive,0.001249,low,0.001249,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001249
VGSH,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.220674,low,0.220674,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.220674
VGSH,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.133604,low,0.133604,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.133604
VGSH,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.565757,medium,0.565757,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.565757
VGSH,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.216648,low,-0.216648,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.216648
VGSH,bond_etf,USD,stress_response,Stress-period average return,positive,0.000574,low,0.000574,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000574
VIG,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.889744,medium,0.889744,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.889744
VIG,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.880222,medium,0.880222,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.880222
VIG,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.891439,high,0.891439,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.891439
VIG,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.189192,low,-0.189192,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.189192
VIG,equity_etf,USD,stress_response,Stress-period average return,negative,0.001252,low,-0.001252,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001252
VNQ,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.073653,high,1.073653,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.073653
VNQ,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.174096,high,1.174096,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.174096
VNQ,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.675976,high,0.675976,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.675976
VNQ,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.220524,low,-0.220524,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.220524
VNQ,equity_etf,USD,stress_response,Stress-period average return,negative,0.001066,low,-0.001066,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001066
VTI,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.005439,high,1.005439,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=1.005439
VTI,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.005062,high,1.005062,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.005062
VTI,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.99764,high,0.99764,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.99764
VTI,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.048573,low,-0.048573,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.048573
VTI,equity_etf,USD,stress_response,Stress-period average return,negative,0.001582,medium,-0.001582,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.001582
VTV,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.960039,medium,0.960039,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.960039
VTV,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.974724,medium,0.974724,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.974724
VTV,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.835092,high,0.835092,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.835092
VTV,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.130143,low,-0.130143,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.130143
VTV,equity_etf,USD,stress_response,Stress-period average return,negative,0.001634,medium,-0.001634,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001634
VUG,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.023585,high,1.023585,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.023585
VUG,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.00378,high,1.00378,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.00378
VUG,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.956005,high,0.956005,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.956005
