candidate_ticker,candidate_bucket,risk_bucket_match,input_aware_score,status,message,hedge_weight_pct,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,allocation_method,allocation_weights,allocation_objective_reason,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,base_downside_beta_sp500_krw,proposed_downside_beta_sp500_krw,base_corr_kospi200_krw,proposed_corr_kospi200_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,annual_return_improve,annual_return_improve_pct,downside_beta_improve,kospi_corr_improve,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,score_component_scenario,score_component_concentration,recommendation_status,gate_fail_reasons,reference_reason,dq_warning_reasons,dq_blocking_reasons,dq_penalty,concentration_warning,recommendation_confidence_score,base_scenario_vulnerability,proposed_scenario_vulnerability,base_gate_vulnerability,proposed_gate_vulnerability,scenario_vulnerability_delta,gate_vulnerability_delta,scenario_score_component,scenario_vulnerability_reduction,adverse_scenario_penalty,factor_concentration_penalty,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,recommended_role,candidate_role,candidate_role_reason_ko,scenario_reason_ko,final_score,recommendation_reason,weights_snapshot
005490.KS,kr_stock,metadata_direct_match,0.68897,FAIL,FAIL: Stress 개선 미달; Sharpe 악화 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""005490.KS"": 20.0}",single candidate allocation,0.241523,0.227696,-0.470443,-0.469337,-0.032992,-0.03139,0.28602,0.242083,1.060023,0.931427,-0.004119,-0.004288,0.149971,0.068409,0.412686,0.331569,0.453714,0.383371,0.872503,0.904737,5.724913,0.235136,4.85811,-0.000169,0.081561,0.081117,0.081561,-0.128596,-12.131415,-0.043938,-15.361752,0.070343,-0.032234,202782049162.8724,0.100354,0.208777,0.371674,0.644505,0.111059,0.0,0.540432,0.0,FAIL_GATE,Stress 개선 미달; Sharpe 악화 하드 게이트,annual return drag soft warning,DQ WARN non-blocking - 005490.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.495101,0.583,0.579509,-0.040432,-0.00349,0.540432,0.040432,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|inflation_energy_shock|korea_domestic_credit|korea_equity|materials_cycle|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,005490.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.558697,"핵심 취약점 직접 완화, Downside beta reduction, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""005490.KS"": 20.0}"
114800.KS,kr_etf,metadata_direct_match,0.687518,FAIL,FAIL: 연환산 수익률 훼손 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""114800.KS"": 20.0}",single candidate allocation,0.241523,0.1575,-0.470443,-0.352153,-0.032992,-0.020649,0.28602,0.220613,1.060023,1.21024,-0.004119,-0.002383,0.149971,0.22196,0.412686,0.33983,0.453714,0.393812,0.872503,0.755403,34.789003,25.144333,37.412152,0.001735,-0.071989,0.072856,0.072856,0.150217,14.171127,-0.065408,-22.868213,0.059901,0.1171,593222364572.8167,1.0,0.837656,1.0,0.616547,0.435805,0.0,0.52592,1.0,FAIL_GATE,연환산 수익률 훼손 하드 게이트,,DQ WARN non-blocking - 114800.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.509613,0.583,0.558563,-0.02592,-0.024436,0.52592,0.02592,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,inverse_korea|korea_beta_offset|korea_domestic_credit|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,research_only,114800.KS: 리서치 전용 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.83657,"핵심 취약점 직접 완화, CVaR 개선, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""114800.KS"": 20.0}"
105560.KS,kr_stock,metadata_direct_match,0.686297,FAIL,FAIL: MDD 개선 미달; Stress 개선 미달,20.0,20.0,,,,,1,single_asset_budget,"{""105560.KS"": 20.0}",single candidate allocation,0.241523,0.223771,-0.470443,-0.50824,-0.032992,-0.030571,0.28602,0.252846,1.060023,0.995868,-0.004119,-0.00446,0.149971,0.11533,0.412686,0.331097,0.453714,0.384736,0.872503,0.879286,7.350306,-8.034272,7.33777,-0.000341,0.03464,0.081589,0.081589,-0.064155,-6.052201,-0.033174,-11.598553,0.068978,-0.006783,184587524517.78204,0.16888,0.0,0.315017,0.644595,0.186117,0.0,0.516515,0.0,FAIL_GATE,MDD 개선 미달; Stress 개선 미달,Sharpe soft warning; annual return drag soft warning,DQ WARN non-blocking - 105560.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.519018,0.583,0.580309,-0.016515,-0.002691,0.516515,0.016515,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,credit_cycle|korea_domestic_credit|korea_financial|rate_shock_growth_duration|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,105560.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.537551,"핵심 취약점 직접 완화, 노출(beta/corr) 감소, Downside beta reduction / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""105560.KS"": 20.0}"
032830.KS,kr_stock,metadata_direct_match,0.684501,FAIL,FAIL: Stress 개선 미달; active adverse scenario 민감도 증가,20.0,20.0,,,,,1,single_asset_budget,"{""032830.KS"": 20.0}",single candidate allocation,0.241523,0.206894,-0.470443,-0.385367,-0.032992,-0.027288,0.28602,0.286009,1.060023,1.237389,-0.004119,-0.004757,0.149971,0.089167,0.412686,0.355036,0.453714,0.467946,0.872503,0.878833,14.337813,18.084335,17.289017,-0.000638,0.060803,0.05765,0.060803,0.177366,16.732322,-1.2e-05,-0.004064,-0.014232,-0.006329,123218727608.33333,0.443888,0.659413,0.216845,0.57784,0.467426,0.0,0.515666,0.0,FAIL_GATE,Stress 개선 미달; active adverse scenario 민감도 증가,,DQ WARN non-blocking - 032830.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.519867,0.583,0.586548,-0.015666,0.003549,0.515666,0.015666,0.003549,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,insurance|korea_domestic_credit|korea_financial|rate_shock_growth_duration|usdkrw_fx_korea,N,N,N,C,adverse_scenario_sensitive,diagnostic_only,032830.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 늘릴 수 있어 감점됩니다.",0.598703,"핵심 취약점 직접 완화, MDD 개선, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 늘릴 수 있어 감점됩니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""032830.KS"": 20.0}"
SH,inverse_etf,metadata_direct_match,0.647489,FAIL,FAIL: 연환산 수익률 훼손 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""SH"": 20.0}",single candidate allocation,0.241523,0.181828,-0.470443,-0.342047,-0.032992,-0.024167,0.28602,0.215696,1.060023,1.021277,-0.004119,-0.003006,0.149971,0.132042,0.412686,0.22734,0.453714,0.243232,0.872503,0.862958,24.716314,27.292671,26.751236,0.001113,0.017929,0.185346,0.185346,-0.038746,-3.65516,-0.070324,-24.586993,0.210481,0.009545,605942164162.4667,0.705381,0.891895,0.79451,0.977815,0.215712,0.0,0.569841,1.0,FAIL_GATE,연환산 수익률 훼손 하드 게이트,,DQ WARN non-blocking - SH: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.465692,0.583,0.485447,-0.069841,-0.097552,0.569841,0.069841,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,inverse_equity|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle|tail_hedge,N,N,N,C,scenario_vulnerability_reducer,research_only,SH: 리서치 전용 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.775776,"핵심 취약점 직접 완화, factor 집중 완화, Downside beta reduction / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""SH"": 20.0}"
PSQ,inverse_etf,metadata_direct_match,0.645652,FAIL,FAIL: 연환산 수익률 훼손 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""PSQ"": 20.0}",single candidate allocation,0.241523,0.178814,-0.470443,-0.321903,-0.032992,-0.023828,0.28602,0.203624,1.060023,0.970973,-0.004119,-0.003043,0.149971,0.117252,0.412686,0.220432,0.453714,0.244372,0.872503,0.861561,25.963899,31.5746,27.777184,0.001076,0.032719,0.192254,0.192254,-0.089049,-8.400703,-0.082396,-28.807805,0.209342,0.010942,414894808390.2252,0.733733,1.0,0.782465,1.0,0.157121,0.0,0.569678,1.0,FAIL_GATE,연환산 수익률 훼손 하드 게이트,Sharpe soft warning,DQ WARN non-blocking - PSQ: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.465855,0.583,0.48575,-0.069678,-0.09725,0.569678,0.069678,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta_offset|inverse_nasdaq|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle,N,N,N,C,scenario_vulnerability_reducer,research_only,PSQ: 리서치 전용 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.780752,"핵심 취약점 직접 완화, MDD 개선, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""PSQ"": 20.0}"
BTC-USD,crypto,metadata_direct_match,0.631226,FAIL,FAIL: MDD 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""BTC-USD"": 20.0}",single candidate allocation,0.241523,0.232657,-0.470443,-0.49085,-0.032992,-0.03157,0.28602,0.424268,1.060023,1.694635,-0.004119,-0.003401,0.149971,0.160514,0.412686,0.546287,0.453714,0.639536,0.872503,0.850744,3.671165,-4.337866,4.310704,0.000718,-0.010544,-0.133601,-0.010544,0.634612,59.867793,0.138248,48.334975,-0.185822,0.021759,3.8844455092281856e+18,0.085226,0.093323,0.66433,0.348706,1.0,1.0,0.59094,1.0,FAIL_GATE,MDD 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.444593,0.583,0.4664,-0.09094,-0.1166,0.59094,0.09094,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,crypto|high_beta|recession_liquidity_stress|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,conditional_candidate,BTC-USD: 위험자산 성격이 강해 all 모드에서만 비교합니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.755351,"핵심 취약점 직접 완화, Sharpe 개선, 유동성 양호 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""BTC-USD"": 20.0}"
EWJ,equity_etf,metadata_direct_match,0.630915,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""EWJ"": 20.0}",single candidate allocation,0.241523,0.21059,-0.470443,-0.421448,-0.032992,-0.029166,0.28602,0.247563,1.060023,1.033109,-0.004119,-0.003475,0.149971,0.252451,0.412686,0.492596,0.453714,0.524565,0.872503,0.854976,12.807442,10.41467,11.599246,0.000644,-0.10248,-0.07991,-0.07991,-0.026913,-2.538938,-0.038457,-13.445668,-0.070851,0.017527,963459347407.94,0.286648,0.465778,0.639803,0.125933,0.229493,0.0,0.576216,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,annual return drag soft warning,DQ WARN non-blocking - EWJ: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.459317,0.583,0.4739,-0.076216,-0.109099,0.576216,0.076216,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|japan_equity|usdkrw_fx_korea|yen_proxy,N,N,N,C,scenario_vulnerability_reducer,conditional_candidate,EWJ: 취약점 보완 근거가 있을 때만 검토 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.686063,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""EWJ"": 20.0}"
INDA,equity_etf,metadata_direct_match,0.626674,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""INDA"": 20.0}",single candidate allocation,0.241523,0.19867,-0.470443,-0.397892,-0.032992,-0.026857,0.28602,0.282383,1.060023,1.270362,-0.004119,-0.005047,0.149971,0.161359,0.412686,0.529403,0.453714,0.618715,0.872503,0.858863,17.742928,15.42193,18.596083,-0.000928,-0.011388,-0.116717,-0.011388,0.210339,19.842851,-0.003637,-1.271757,-0.165001,0.01364,577762769162.2196,0.480009,0.592196,0.121334,0.345993,0.505831,0.0,0.573991,1.0,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.461542,0.583,0.476047,-0.073991,-0.106953,0.573991,0.073991,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|global_beta|india_equity|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,conditional_candidate,INDA: 취약점 보완 근거가 있을 때만 검토 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.650317,"핵심 취약점 직접 완화, factor 집중 완화, DQ confidence / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""INDA"": 20.0}"
VXUS,equity_etf,metadata_direct_match,0.585486,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""VXUS"": 20.0}",single candidate allocation,0.241523,0.199668,-0.470443,-0.419108,-0.032992,-0.027148,0.28602,0.271458,1.060023,1.2093,-0.004119,-0.004183,0.149971,0.255132,0.412686,0.536332,0.453714,0.628171,0.872503,0.851624,17.329829,10.912053,17.713333,-6.4e-05,-0.105161,-0.123646,-0.105161,0.149277,14.082411,-0.014562,-5.091287,-0.174457,0.020879,804299938461.0131,0.455614,0.478335,0.406299,0.044838,0.434709,0.0,0.572973,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,annual return drag soft warning,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.46256,0.583,0.475394,-0.072973,-0.107606,0.572973,0.072973,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|global_equity|usd_exposure|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,VXUS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.693824,"핵심 취약점 직접 완화, factor 집중 완화, DQ confidence / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""VXUS"": 20.0}"
NFLX,us_stock,,0.577681,FAIL,FAIL: MDD 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""NFLX"": 20.0}",single candidate allocation,0.241523,0.233288,-0.470443,-0.4926,-0.032992,-0.032253,0.28602,0.31342,1.060023,1.214897,-0.004119,-0.002971,0.149971,0.188781,0.412686,0.526289,0.453714,0.551592,0.872503,0.84237,3.409928,-4.709735,2.239824,0.001148,-0.038811,-0.113603,-0.038811,0.154874,14.610468,0.0274,9.579791,-0.097878,0.030133,5216576911503.606,0.027996,0.083934,0.806269,0.257926,0.441229,1e-06,0.560949,1.0,FAIL_GATE,MDD 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - NFLX: extreme_return_outlier_warn|fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.474584,0.583,0.470851,-0.060949,-0.112148,0.560949,0.060949,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,consumer_cycle|growth_beta|rate_shock_growth_duration|recession_liquidity_stress|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,NFLX: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.682548,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""NFLX"": 20.0}"
EFA,equity_etf,metadata_direct_match,0.577332,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""EFA"": 20.0}",single candidate allocation,0.241523,0.212159,-0.470443,-0.433145,-0.032992,-0.02952,0.28602,0.250039,1.060023,1.037145,-0.004119,-0.003608,0.149971,0.249647,0.412686,0.517709,0.453714,0.556396,0.872503,0.852724,12.158099,7.928236,10.52366,0.000511,-0.099676,-0.105023,-0.099676,-0.022878,-2.158218,-0.035981,-12.579835,-0.102682,0.019779,2612824970199.127,0.256924,0.403003,0.59593,0.062452,0.234194,1e-06,0.56908,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,annual return drag soft warning,DQ WARN non-blocking - EFA: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.466453,0.583,0.477393,-0.06908,-0.105606,0.56908,0.06908,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,developed_ex_us|geopolitical_supply_chain|usd_exposure|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,EFA: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.670036,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""EFA"": 20.0}"
FXI,equity_etf,china_trade_fragmentation_shock,0.574854,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""FXI"": 20.0}",single candidate allocation,0.241523,0.224366,-0.470443,-0.444236,-0.032992,-0.030947,0.28602,0.245007,1.060023,0.95829,-0.004119,-0.003262,0.149971,0.240168,0.412686,0.532022,0.453714,0.553594,0.872503,0.846906,7.104005,5.570793,6.200086,0.000857,-0.090197,-0.119336,-0.090197,-0.101733,-9.597257,-0.041013,-14.339227,-0.09988,0.025597,1605805685379.7031,0.13744,0.343485,0.710202,0.092895,0.142347,0.0,0.569391,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,Sharpe soft warning; annual return drag soft warning,DQ WARN non-blocking - FXI: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.466142,0.583,0.475018,-0.069391,-0.107982,0.569391,0.069391,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,china_equity|geopolitical_supply_chain|global_trade|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,FXI: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.67663,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""FXI"": 20.0}"
ORCL,us_stock,,0.573109,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""ORCL"": 20.0}",single candidate allocation,0.241523,0.220182,-0.470443,-0.434903,-0.032992,-0.029961,0.28602,0.277266,1.060023,1.123006,-0.004119,-0.003523,0.149971,0.273923,0.412686,0.531809,0.453714,0.546671,0.872503,0.788935,8.836131,7.554647,9.189315,0.000596,-0.123952,-0.119123,-0.119123,0.062983,5.941691,-0.008754,-3.060797,-0.092958,0.083568,6990032827773.433,0.220049,0.393571,0.623965,0.0,0.3342,2e-06,0.551257,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - ORCL: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.484276,0.583,0.477869,-0.051257,-0.105131,0.551257,0.051257,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta|quality_growth|rate_shock_growth_duration|recession_liquidity_stress|software|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,ORCL: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.675973,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""ORCL"": 20.0}"
